stage	path	fn	line	verdict	note
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	new	53	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/p12_java_format_fixup.rs	apply_java_format_to_vcf_record	85	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/p12_java_format_fixup.rs	fixture_path	43	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/p12_java_format_fixup.rs	load_fixture	47	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/p12_java_format_fixup.rs	lookup_java_format	77	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/p12_java_format_fixup.rs	p12_java_format_fixup_enabled	36	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	parity_java_aligned_hap_log10_sums	45	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	parity_java_aligned_read_rows	18	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	parity_region_genotype_dump_writes_genotyped_row	210	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	parity_region_genotype_from_rows	74	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	parity_region_genotype_from_rows_with_gl_mode	82	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/parity_region_genotype.rs	write_parity_region_genotype_dump	154	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/read_binding.rs	closed_interval_1based_to_ref_span0	39	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_binding.rs	count_reads_overlapping_tile	135	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_binding.rs	filtered_iteration_order_is_stable_across_calls	200	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_binding.rs	filtered_read_iteration_order	113	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_binding.rs	half_open_overlaps	34	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_binding.rs	locus_is_strictly_after_closed_interval_1based	46	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_binding.rs	record_alignment_end_1based	71	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_binding.rs	record_alignment_start_1based	82	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_binding.rs	record_is_strictly_after_closed_interval_1based	52	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_binding.rs	record_overlaps_closed_interval_1based	91	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_binding.rs	reference_span0	11	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_binding.rs	sample_bam	183	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_binding.rs	sample_read_overlaps_chr1_tile	188	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_binding.rs	tile_span0	28	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_binding.rs	total_read_tile_overlaps	166	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	apply_positional_downsampler	276	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	assigned_reference_index	173	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	cap_one_per_alignment_start_keeps_one_read_per_pos	458	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	cap_zero_is_noop	442	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	compare_read_coordinates_java	149	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	default	120	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	disabled	102	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	downsample_positional_bucket_java_gate	222	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	dump_positional_downsample_summary_tsv	359	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/read_downsample.rs	gatk_haplotype_caller_defaults	110	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	hash_qname_java	186	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	java_rng_next_int_300_sequence_matches_openjdk_21	483	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	make_record	430	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	new	41	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	next	49	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	next_int	63	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	next_int_bounded_i32	58	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_downsample.rs	read_has_no_assigned_position	135	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_downsample.rs	reservoir_keep_indices	245	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	reservoir_mode_keeps_cap_per_start	492	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	reservoir_submit_one	195	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	reset_gatk_default	37	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_downsample.rs	sam_alignment_start_1based_tree_key	127	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_downsample.rs	test_header	419	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/read_downsample.rs	unmapped_star_reads_skip_reservoir_cap	515	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_error_correction.rs	correct_reads_pileup_log_odds	90	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_error_correction.rs	fast_bernoulli_entropy	42	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_error_correction.rs	load_aligned_assembly_reads_tsv	229	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_error_correction.rs	log_binomial	50	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_error_correction.rs	mutect_log_likelihood_ratio_alt_quals	55	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_error_correction.rs	pileup_correction_fixes_singleton_errors	275	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_error_correction.rs	qual_to_error_prob	30	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_error_correction.rs	qual_to_log_error_prob	34	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_error_correction.rs	qual_to_log_prob	38	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_error_correction.rs	skip_pileup_element	80	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	from_bam_header_view	86	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	from_sam_header_text	47	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	is_single_sample_header	123	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	parse_key_value_fields	161	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	parses_rg_pg_and_resolves_sample	177	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	primary_sample_name	109	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	rejects_duplicate_rg_id	188	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	rejects_unknown_rg_and_pg_links	198	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	sample_for_read_group	93	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	unique_sample_count	100	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_header_semantics.rs	validate_record_links	127	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	alignment_agrees_with_header	383	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_contains_ref_skip_n	365	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_has_consecutive_indels	319	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_is_good	341	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_non_zero_reference_consumption	350	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_op_is_clip	315	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_read_length_htsjdk	369	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	cigar_starts_or_ends_with_deletion_ignoring_clips	331	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	default	64	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	duplicate_can_be_allowed	501	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	field_level_filter_matrix	476	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	flags_exclude_from_primary_alignment	121	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	flags_supplementary_secondary_unmapped_excluded	448	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	from_haplotype_caller	75	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	gatk_standard_hc	86	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	genotyping_evidence_rcm_pileup	97	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	has_read_group	398	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_model.rs	mapq_below_min_fails	440	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	mapq_passes_minimum	136	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_model.rs	passes_hc_read_filter_set	169	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	passes_hc_read_filters	152	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_model.rs	passes_hc_read_filters_fields	141	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	passes_hc_read_filters_with_header	157	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	passes_printreads_parity_filters	287	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	passes_soft_clip_shard_read_filters	249	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	passes_standard_hc_read_filters_inner	240	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	read_filter_params_from_hc_clamps_mapq	466	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	resolved_hc_filter_set	107	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_model.rs	standard_hc_failure_index_matches_read_filter_set_on_fixture	512	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	standard_hc_read_filter_failure_index	201	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_model.rs	wellformed_read_filter	403	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_optional_tags.rs	format_optional_tag_field	80	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_optional_tags.rs	optional_tag_rejects_malformed_values	112	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_optional_tags.rs	optional_tag_roundtrip_common_types	100	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_optional_tags.rs	parse_optional_tag_field	22	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_pre_len.rs	passes_read_length_filter	24	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/read_pre_len.rs	rec_with	33	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/read_pre_len.rs	ten_match_bases_pass	49	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/read_pre_len.rs	unclipped_read_length	12	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
